NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	1
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:27:48
DATA_INCLUDED	Angular Acceleration
DATA_TYPES	KL_Angular_Acceleration

Frame	Time	KL_Angular_Acceleration	
79	0.78000	35.335
80	0.79000	11.741
81	0.80000	-41.833
82	0.81000	-61.015
83	0.82000	-66.578
84	0.83000	-75.726
85	0.84000	-54.388
86	0.85000	-11.340
87	0.86000	18.421
88	0.87000	68.095
89	0.88000	79.747
90	0.89000	89.470
91	0.90000	62.978
92	0.91000	52.345
93	0.92000	5.014
94	0.93000	-75.743
95	0.94000	-98.518
96	0.95000	-110.694
97	0.96000	-101.963
98	0.97000	-72.745
99	0.98000	-30.248
100	0.99000	14.120
101	1.00000	49.512
102	1.01000	92.582
103	1.02000	83.577
104	1.03000	53.632
105	1.04000	47.022
106	1.05000	13.424
107	1.06000	-5.379
108	1.07000	-76.782
109	1.08000	-100.903
110	1.09000	-123.646
111	1.10000	-197.677
112	1.11000	-289.269
113	1.12000	-346.373
114	1.13000	-395.032
115	1.14000	-436.575
116	1.15000	-466.502
117	1.16000	-411.673
118	1.17000	-364.871
119	1.18000	-251.065
120	1.19000	-161.221
121	1.20000	-126.191
122	1.21000	-93.569
123	1.22000	-26.080
124	1.23000	-75.495
125	1.24000	-54.589
126	1.25000	-43.234
127	1.26000	26.592
128	1.27000	83.617
129	1.28000	121.670
130	1.29000	148.968
131	1.30000	113.725
132	1.31000	29.778
133	1.32000	-114.126
134	1.33000	-346.888
135	1.34000	-463.831
136	1.35000	-515.132
137	1.36000	-514.709
138	1.37000	-413.380
139	1.38000	-268.506
140	1.39000	-67.679
141	1.40000	-124.845
142	1.41000	-83.026
143	1.42000	-175.514
144	1.43000	-276.802
145	1.44000	-309.960
146	1.45000	-313.345
147	1.46000	-299.564
148	1.47000	-151.605
149	1.48000	3.584
150	1.49000	66.273
151	1.50000	-106.488
152	1.51000	-187.620
153	1.52000	-441.301
154	1.53000	-368.564
155	1.54000	-253.032
156	1.55000	-145.501
157	1.56000	33.074
158	1.57000	99.972
159	1.58000	71.482
160	1.59000	-80.774
161	1.60000	-238.845
162	1.61000	-343.301
163	1.62000	-373.934
164	1.63000	-141.329
165	1.64000	-0.192
166	1.65000	118.814
167	1.66000	224.650
168	1.67000	118.567
169	1.68000	-8.549
170	1.69000	-160.252
171	1.70000	-208.194
172	1.71000	-170.610
173	1.72000	-129.903
174	1.73000	-40.041
175	1.74000	21.448
176	1.75000	79.838
177	1.76000	117.598
178	1.77000	51.450
179	1.78000	-1.818
180	1.79000	-22.274
181	1.80000	-89.474
182	1.81000	-52.658
183	1.82000	-164.728
184	1.83000	-108.559
185	1.84000	-112.530
186	1.85000	-42.195
187	1.86000	-0.069
188	1.87000	24.204
189	1.88000	92.565
190	1.89000	199.415
191	1.90000	222.717
192	1.91000	241.245
193	1.92000	120.879
194	1.93000	146.483
195	1.94000	128.527
196	1.95000	177.636
197	1.96000	241.899
198	1.97000	266.595
199	1.98000	315.883
200	1.99000	344.261
201	2.00000	354.503
202	2.01000	298.127
203	2.02000	251.116
204	2.03000	241.228
205	2.04000	219.749
206	2.05000	223.116
207	2.06000	261.799
208	2.07000	258.856
209	2.08000	317.486
210	2.09000	340.185
211	2.10000	330.033
212	2.11000	313.538
213	2.12000	266.083
214	2.13000	205.351
215	2.14000	192.298
216	2.15000	181.179
217	2.16000	142.064
218	2.17000	122.837
219	2.18000	134.262
220	2.19000	148.174
221	2.20000	154.334
222	2.21000	285.005
223	2.22000	321.646
224	2.23000	414.546
225	2.24000	525.057
226	2.25000	684.579
227	2.26000	778.425
228	2.27000	817.834
229	2.28000	642.334
230	2.29000	470.018
231	2.30000	282.653
232	2.31000	108.024
233	2.32000	-83.117
234	2.33000	-193.639
235	2.34000	-298.623
236	2.35000	-228.320
237	2.36000	-189.745
238	2.37000	-186.451
239	2.38000	-280.487
240	2.39000	-271.376
241	2.40000	-241.326
242	2.41000	-251.165
243	2.42000	-236.794
244	2.43000	-251.367
245	2.44000	-292.169
246	2.45000	-288.973
247	2.46000	-313.889
248	2.47000	-278.681
249	2.48000	-229.038
250	2.49000	-137.671
251	2.50000	-28.866
252	2.51000	53.280
253	2.52000	128.817
254	2.53000	158.592
255	2.54000	191.892
256	2.55000	196.340
257	2.56000	164.752
258	2.57000	194.578
259	2.58000	110.233
260	2.59000	142.113
261	2.60000	178.788
262	2.61000	122.823
263	2.62000	59.294
264	2.63000	16.256
265	2.64000	10.317
266	2.65000	-19.240
267	2.66000	-34.689
268	2.67000	-11.881
269	2.68000	-0.557
270	2.69000	108.000
271	2.70000	163.335
272	2.71000	132.171
273	2.72000	127.404
274	2.73000	142.630
275	2.74000	159.047
276	2.75000	147.168
277	2.76000	137.686
278	2.77000	138.948
279	2.78000	134.946
280	2.79000	95.707
281	2.80000	64.888
282	2.81000	41.081
283	2.82000	-10.341
284	2.83000	-36.541
285	2.84000	-28.910
286	2.85000	-16.500
287	2.86000	-19.394
288	2.87000	-23.438
289	2.88000	-17.110
290	2.89000	-57.838
291	2.90000	-42.169
292	2.91000	-57.085
293	2.92000	-85.320
294	2.93000	-81.730
295	2.94000	-69.554
296	2.95000	-44.658
297	2.96000	-48.227
298	2.97000	-42.416
299	2.98000	-43.726
300	2.99000	-76.924
301	3.00000	-24.887
302	3.01000	-41.571
303	3.02000	-39.447
304	3.03000	-20.655
305	3.04000	-23.592
306	3.05000	-16.973
307	3.06000	-12.147
308	3.07000	-27.435
309	3.08000	-28.431
310	3.09000	-32.824
311	3.10000	2.851
312	3.11000	6.249
313	3.12000	11.412
314	3.13000	32.259
315	3.14000	2.805
316	3.15000	-39.281
317	3.16000	-29.849
318	3.17000	-45.456
319	3.18000	-54.997
320	3.19000	-67.417
321	3.20000	-9.253
322	3.21000	-10.701
323	3.22000	33.339
324	3.23000	64.179
325	3.24000	-47.885
326	3.25000	-16.324
327	3.26000	28.569
328	3.27000	54.245
329	3.28000	112.037
330	3.29000	190.557
331	3.30000	252.400
332	3.31000	244.125
333	3.32000	292.745
334	3.33000	238.945
335	3.34000	137.982
336	3.35000	172.104
337	3.36000	106.702
338	3.37000	103.845
339	3.38000	125.181
340	3.39000	156.315
341	3.40000	103.259
342	3.41000	120.863
343	3.42000	130.024
344	3.43000	166.218
345	3.44000	188.005
346	3.45000	248.438
347	3.46000	270.053
348	3.47000	332.102
349	3.48000	384.190
350	3.49000	416.670
351	3.50000	402.909
352	3.51000	436.232
353	3.52000	394.131
354	3.53000	386.011
355	3.54000	325.508
356	3.55000	299.315
357	3.56000	244.686
358	3.57000	246.247
359	3.58000	253.550
360	3.59000	281.253
361	3.60000	296.778
362	3.61000	325.985
363	3.62000	300.767
364	3.63000	276.877
365	3.64000	217.920
366	3.65000	178.788
367	3.66000	140.052
368	3.67000	98.187
369	3.68000	71.220
370	3.69000	58.926
371	3.70000	122.065
372	3.71000	116.995
373	3.72000	105.479
374	3.73000	108.879
375	3.74000	127.220
376	3.75000	139.016
377	3.76000	178.405
378	3.77000	176.976
379	3.78000	202.345
380	3.79000	194.457
381	3.80000	266.440
382	3.81000	194.399
383	3.82000	155.943
384	3.83000	97.747
385	3.84000	74.024
386	3.85000	29.643
387	3.86000	90.089
388	3.87000	100.081
389	3.88000	130.477
390	3.89000	116.085
391	3.90000	119.961
392	3.91000	64.889
393	3.92000	2.815
394	3.93000	-38.044
395	3.94000	-47.983
396	3.95000	-49.970
397	3.96000	-32.814
398	3.97000	-65.289
399	3.98000	17.107
400	3.99000	12.336
401	4.00000	-41.230
402	4.01000	-65.708
403	4.02000	-82.456
404	4.03000	-137.260
405	4.04000	-225.261
406	4.05000	-284.450
407	4.06000	-318.072
408	4.07000	-348.344
409	4.08000	-234.023
410	4.09000	-361.634
411	4.10000	-320.871
412	4.11000	-299.714
413	4.12000	-365.803
414	4.13000	-450.444
415	4.14000	-531.972
416	4.15000	-540.915
417	4.16000	-569.869
418	4.17000	-593.258
419	4.18000	-626.677
420	4.19000	-711.839
421	4.20000	-663.987
422	4.21000	-670.688
423	4.22000	-700.599
424	4.23000	-668.831
425	4.24000	-663.446
426	4.25000	-600.679
427	4.26000	-521.070
428	4.27000	-429.116
429	4.28000	-340.318
430	4.29000	-191.343
431	4.30000	-123.591
432	4.31000	16.375
433	4.32000	69.768
434	4.33000	131.637
435	4.34000	133.001
436	4.35000	151.527
437	4.36000	168.039
438	4.37000	125.813
439	4.38000	65.716
440	4.39000	5.348
441	4.40000	-67.824
442	4.41000	-58.739
443	4.42000	-107.007
444	4.43000	-67.161
445	4.44000	-18.509
446	4.45000	92.394
447	4.46000	195.514
448	4.47000	301.615
449	4.48000	356.820
450	4.49000	438.384
451	4.50000	456.569
452	4.51000	436.762
453	4.52000	231.834
454	4.53000	70.326
455	4.54000	-107.490
456	4.55000	-291.760
457	4.56000	-419.452
458	4.57000	-490.798
459	4.58000	-525.350
460	4.59000	-379.625
461	4.60000	-201.125
462	4.61000	26.842
463	4.62000	192.474
464	4.63000	341.099
465	4.64000	400.390
466	4.65000	341.756
467	4.66000	247.149
468	4.67000	50.871
469	4.68000	-119.459
470	4.69000	-226.191
471	4.70000	-319.064
472	4.71000	-341.486
473	4.72000	-333.718
474	4.73000	-285.466
475	4.74000	-240.609
476	4.75000	-136.711
477	4.76000	-29.421
478	4.77000	79.119
479	4.78000	162.842
480	4.79000	203.987
481	4.80000	170.680
482	4.81000	94.297
483	4.82000	-5.475
484	4.83000	-79.681
485	4.84000	-182.569
486	4.85000	-222.405
487	4.86000	-244.341
488	4.87000	-238.759
489	4.88000	-233.254
490	4.89000	-172.752
491	4.90000	-137.919
492	4.91000	-81.127
493	4.92000	-15.315
494	4.93000	39.149
495	4.94000	82.658
496	4.95000	90.786
497	4.96000	96.785
498	4.97000	72.486
499	4.98000	29.575
500	4.99000	-15.651
501	5.00000	-63.165
502	5.01000	-87.507
503	5.02000	-113.557
504	5.03000	-126.371
505	5.04000	-119.834
506	5.05000	-128.503
507	5.06000	-154.813
508	5.07000	-174.296
509	5.08000	-196.298
510	5.09000	-182.075
511	5.10000	-129.808
512	5.11000	-58.374
513	5.12000	0.819
514	5.13000	-14.124
515	5.14000	-89.061
516	5.15000	-154.705
517	5.16000	-222.648
518	5.17000	-203.522
519	5.18000	-266.903
520	5.19000	-277.397
521	5.20000	-162.371
522	5.21000	-169.782
523	5.22000	-200.459
524	5.23000	-268.761
525	5.24000	-343.064
526	5.25000	-394.005
527	5.26000	-475.726
528	5.27000	-489.641
529	5.28000	-511.035
530	5.29000	-386.224
531	5.30000	-182.160
532	5.31000	-73.433
533	5.32000	29.628
534	5.33000	31.088
535	5.34000	-105.305
536	5.35000	-232.808
537	5.36000	-354.487
538	5.37000	-384.424
539	5.38000	-412.346
540	5.39000	-459.921
541	5.40000	-447.303
542	5.41000	-232.011
543	5.42000	-39.234
544	5.43000	69.860
545	5.44000	110.645
546	5.45000	95.304
547	5.46000	-80.122
548	5.47000	-96.047
549	5.48000	-197.136
550	5.49000	-304.460
551	5.50000	-272.307
552	5.51000	-191.339
553	5.52000	-110.534
554	5.53000	-55.610
555	5.54000	-38.220
556	5.55000	-134.179
557	5.56000	-250.809
558	5.57000	-240.405
559	5.58000	-245.977
560	5.59000	-218.771
561	5.60000	-133.964
562	5.61000	-93.703
563	5.62000	-35.846
564	5.63000	58.614
565	5.64000	138.279
566	5.65000	222.154
567	5.66000	239.782
568	5.67000	109.123
569	5.68000	45.945
570	5.69000	8.659
571	5.70000	33.084
572	5.71000	115.419
573	5.72000	90.133
574	5.73000	150.839
575	5.74000	98.414
576	5.75000	142.992
577	5.76000	178.213
578	5.77000	221.694
579	5.78000	272.780
580	5.79000	304.091
581	5.80000	322.039
582	5.81000	447.202
583	5.82000	412.100
584	5.83000	444.435
585	5.84000	410.040
586	5.85000	379.528
587	5.86000	339.892
588	5.87000	299.579
589	5.88000	261.503
590	5.89000	222.886
591	5.90000	182.088
592	5.91000	224.237
593	5.92000	145.460
594	5.93000	125.747
595	5.94000	112.903
596	5.95000	54.899
597	5.96000	63.403
598	5.97000	72.076
599	5.98000	137.933
600	5.99000	154.257
601	6.00000	153.112
602	6.01000	141.117
603	6.02000	136.513
604	6.03000	14.360
605	6.04000	69.396
606	6.05000	191.690
607	6.06000	356.749
608	6.07000	560.364
609	6.08000	752.069
610	6.09000	927.668
611	6.10000	985.189
612	6.11000	918.638
613	6.12000	744.679
614	6.13000	395.426
615	6.14000	228.385
616	6.15000	31.635
617	6.16000	-135.873
618	6.17000	-260.276
619	6.18000	-255.789
620	6.19000	-230.008
621	6.20000	-257.277
622	6.21000	-274.267
623	6.22000	-295.423
624	6.23000	-293.786
625	6.24000	-391.551
626	6.25000	-333.213
627	6.26000	-257.863
628	6.27000	-146.081
629	6.28000	47.945
630	6.29000	161.373
631	6.30000	260.649
632	6.31000	329.667
633	6.32000	384.228
634	6.33000	391.963
635	6.34000	112.825
636	6.35000	132.416
637	6.36000	51.608
638	6.37000	32.973
639	6.38000	-5.095
640	6.39000	-20.624
641	6.40000	-46.408
642	6.41000	-12.159
643	6.42000	15.457
644	6.43000	-0.097
645	6.44000	-102.925
646	6.45000	-66.097
647	6.46000	-100.993
648	6.47000	-90.698
649	6.48000	-92.732
650	6.49000	-89.260
651	6.50000	-67.804
652	6.51000	-9.407
653	6.52000	6.288
654	6.53000	32.259
655	6.54000	63.284
656	6.55000	59.887
657	6.56000	46.585
658	6.57000	39.130
659	6.58000	34.054
660	6.59000	6.517
661	6.60000	-48.724
662	6.61000	39.827
663	6.62000	29.386
664	6.63000	22.068
665	6.64000	-1.481
666	6.65000	0.998
667	6.66000	-11.411
668	6.67000	-11.013
669	6.68000	-47.524
670	6.69000	-54.557
671	6.70000	-66.582
672	6.71000	31.446
673	6.72000	2.306
674	6.73000	-14.538
675	6.74000	-15.070
676	6.75000	7.357
677	6.76000	13.584
678	6.77000	21.775
679	6.78000	5.962
680	6.79000	24.015
681	6.80000	16.197
682	6.81000	11.910
683	6.82000	-82.532
684	6.83000	22.848
685	6.84000	8.337
686	6.85000	-1.157
687	6.86000	0.997
688	6.87000	6.160
689	6.88000	21.977
690	6.89000	-29.433
691	6.90000	-26.633
692	6.91000	-71.602
693	6.92000	-111.834
694	6.93000	11.211
695	6.94000	-45.825
696	6.95000	-42.404
697	6.96000	-14.172
698	6.97000	4.711
699	6.98000	42.031
700	6.99000	29.612
701	7.00000	112.105
702	7.01000	105.777
703	7.02000	144.807
704	7.03000	109.620
705	7.04000	96.357
706	7.05000	61.308
707	7.06000	202.984
708	7.07000	123.011
709	7.08000	92.873
710	7.09000	115.196
711	7.10000	126.539
712	7.11000	122.030
713	7.12000	108.450
714	7.13000	58.581
715	7.14000	17.599
716	7.15000	42.234
717	7.16000	148.561
718	7.17000	42.855
719	7.18000	69.598
720	7.19000	125.770
721	7.20000	121.544
722	7.21000	164.664
723	7.22000	159.877
724	7.23000	211.608
725	7.24000	251.360
726	7.25000	332.570
727	7.26000	377.935
728	7.27000	440.503
729	7.28000	486.768
730	7.29000	461.628
731	7.30000	435.085
732	7.31000	436.226
733	7.32000	395.359
734	7.33000	402.241
735	7.34000	400.991
736	7.35000	404.836
737	7.36000	381.180
738	7.37000	361.384
739	7.38000	343.094
740	7.39000	295.324
741	7.40000	288.819
742	7.41000	289.319
743	7.42000	244.760
744	7.43000	225.814
745	7.44000	200.040
746	7.45000	226.807
747	7.46000	161.037
748	7.47000	127.786
749	7.48000	123.915
750	7.49000	132.873
751	7.50000	112.581
752	7.51000	118.058
753	7.52000	82.166
754	7.53000	76.884
755	7.54000	64.033
756	7.55000	84.765
757	7.56000	22.921
758	7.57000	7.289
759	7.58000	-7.708
760	7.59000	23.591
761	7.60000	21.411
762	7.61000	42.838
763	7.62000	29.690
764	7.63000	21.116
765	7.64000	26.044
766	7.65000	31.806
767	7.66000	19.819
768	7.67000	17.956
769	7.68000	47.961
770	7.69000	14.704
771	7.70000	-7.955
772	7.71000	-11.697
773	7.72000	-27.015
774	7.73000	-25.619
775	7.74000	-10.149
776	7.75000	91.921
777	7.76000	127.154
778	7.77000	104.931
779	7.78000	113.542
780	7.79000	-3.276
781	7.80000	-92.961
782	7.81000	-215.508
783	7.82000	-275.334
784	7.83000	-327.795
785	7.84000	-363.457
786	7.85000	-249.198
787	7.86000	-334.368
788	7.87000	-359.063
789	7.88000	-248.753
790	7.89000	-329.738
791	7.90000	-417.847
792	7.91000	-474.420
793	7.92000	-483.020
794	7.93000	-483.517
795	7.94000	-437.768
796	7.95000	-362.876
797	7.96000	-375.022
798	7.97000	-280.547
799	7.98000	-263.811
800	7.99000	-355.775
801	8.00000	-434.523
802	8.01000	-477.548
803	8.02000	-506.868
804	8.03000	-490.717
805	8.04000	-471.111
806	8.05000	-435.916
807	8.06000	-414.296
808	8.07000	-407.571
809	8.08000	-446.068
810	8.09000	-397.871
811	8.10000	-391.113
812	8.11000	-330.741
813	8.12000	-295.250
814	8.13000	-240.333
815	8.14000	-167.799
816	8.15000	-42.125
817	8.16000	51.271
818	8.17000	147.662
819	8.18000	192.036
820	8.19000	174.525
821	8.20000	146.724
822	8.21000	88.220
823	8.22000	-6.978
824	8.23000	-33.234
825	8.24000	2.078
826	8.25000	111.759
827	8.26000	226.742
828	8.27000	297.294
829	8.28000	296.567
830	8.29000	258.665
831	8.30000	245.666
832	8.31000	76.204
833	8.32000	-48.621
834	8.33000	-156.637
835	8.34000	-257.661
836	8.35000	-305.171
837	8.36000	-364.419
838	8.37000	-344.732
839	8.38000	-287.863
840	8.39000	-173.470
841	8.40000	-40.079
842	8.41000	27.123
843	8.42000	153.445
844	8.43000	229.646
845	8.44000	221.030
846	8.45000	184.253
847	8.46000	51.382
848	8.47000	-18.583
849	8.48000	-148.417
850	8.49000	-250.296
851	8.50000	-254.651
852	8.51000	-200.004
853	8.52000	-105.320
854	8.53000	65.568
855	8.54000	227.268
856	8.55000	379.726
857	8.56000	446.686
858	8.57000	465.149
859	8.58000	339.236
860	8.59000	198.613
861	8.60000	10.674
862	8.61000	-171.615
863	8.62000	-328.815
864	8.63000	-396.119
865	8.64000	-386.963
866	8.65000	-339.431
867	8.66000	-233.143
868	8.67000	-87.936
869	8.68000	-1.736
870	8.69000	153.874
871	8.70000	176.987
872	8.71000	257.404
873	8.72000	248.432
874	8.73000	231.857
875	8.74000	179.811
876	8.75000	100.471
877	8.76000	28.024
878	8.77000	-74.146
879	8.78000	-148.410
880	8.79000	-183.709
881	8.80000	-235.790
882	8.81000	-191.133
883	8.82000	-183.955
884	8.83000	-77.874
885	8.84000	-14.031
886	8.85000	52.468
887	8.86000	133.672
888	8.87000	167.035
889	8.88000	157.229
890	8.89000	148.598
891	8.90000	101.900
892	8.91000	94.857
893	8.92000	24.649
894	8.93000	30.899
895	8.94000	-36.565
896	8.95000	-103.783
897	8.96000	-59.408
898	8.97000	-84.058
899	8.98000	-126.855
900	8.99000	-92.221
901	9.00000	-107.015
902	9.01000	-39.170
903	9.02000	-40.330
904	9.03000	19.015
905	9.04000	42.142
906	9.05000	22.993
907	9.06000	85.655
908	9.07000	49.318
909	9.08000	24.788
910	9.09000	-16.765
911	9.10000	-61.999
912	9.11000	-82.790
913	9.12000	-108.819
914	9.13000	-93.252
915	9.14000	-78.216
916	9.15000	-64.448
917	9.16000	-9.852
918	9.17000	9.381
919	9.18000	27.542
920	9.19000	53.015
921	9.20000	56.446
922	9.21000	28.308
923	9.22000	-0.723
924	9.23000	-21.389
925	9.24000	-59.045
926	9.25000	-48.566
927	9.26000	-82.337
928	9.27000	-78.671
929	9.28000	-54.374
930	9.29000	25.608
931	9.30000	78.757
932	9.31000	127.344
933	9.32000	164.138
934	9.33000	216.103
935	9.34000	181.281
936	9.35000	168.702
937	9.36000	103.262
938	9.37000	48.675
939	9.38000	-0.616
940	9.39000	-35.447
941	9.40000	-74.275
942	9.41000	-102.857
943	9.42000	-111.730
944	9.43000	-78.966
945	9.44000	-107.723
946	9.45000	-71.400
947	9.46000	-40.999
948	9.47000	-32.008
949	9.48000	-22.353
950	9.49000	-25.901
951	9.50000	-24.707
952	9.51000	0.853
953	9.52000	9.793
954	9.53000	52.776
955	9.54000	56.664
956	9.55000	45.958
957	9.56000	80.472
958	9.57000	85.425
959	9.58000	95.551
960	9.59000	76.093
961	9.60000	72.882
962	9.61000	75.835
963	9.62000	51.085
964	9.63000	30.635
965	9.64000	38.073
966	9.65000	-6.236
967	9.66000	11.726
968	9.67000	31.960
969	9.68000	11.758
970	9.69000	-1.427
971	9.70000	-29.370
972	9.71000	-45.629
973	9.72000	-66.533
974	9.73000	-99.796
975	9.74000	-48.587
976	9.75000	-64.837
977	9.76000	-8.669
978	9.77000	42.134
979	9.78000	50.875
980	9.79000	102.746
981	9.80000	144.665
982	9.81000	162.032
983	9.82000	180.283
984	9.83000	169.468
985	9.84000	161.174
986	9.85000	135.936
987	9.86000	122.316
988	9.87000	62.611
989	9.88000	6.074
990	9.89000	-39.157
991	9.90000	-81.072
992	9.91000	-136.054
993	9.92000	-165.372
994	9.93000	-188.117
995	9.94000	-183.175
996	9.95000	-160.523
997	9.96000	-120.161
998	9.97000	-62.090
999	9.98000	13.691
1000	9.99000	0.000
