NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	1
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:26:39
DATA_INCLUDED	Angular Acceleration
DATA_TYPES	HL_Angular_Acceleration

Frame	Time	HL_Angular_Acceleration	
188	1.87000	152.431
189	1.88000	189.462
190	1.89000	253.105
191	1.90000	299.379
192	1.91000	309.132
193	1.92000	200.189
194	1.93000	221.643
195	1.94000	182.887
196	1.95000	185.464
197	1.96000	171.095
198	1.97000	149.067
199	1.98000	111.633
200	1.99000	102.321
201	2.00000	70.240
202	2.01000	36.249
203	2.02000	1.335
204	2.03000	38.585
205	2.04000	79.624
206	2.05000	133.924
207	2.06000	209.770
208	2.07000	246.602
209	2.08000	287.193
210	2.09000	294.444
211	2.10000	291.662
212	2.11000	277.412
213	2.12000	247.818
214	2.13000	256.171
215	2.14000	251.588
216	2.15000	226.320
217	2.16000	205.143
218	2.17000	189.861
219	2.18000	206.598
220	2.19000	216.238
221	2.20000	233.142
222	2.21000	333.441
223	2.22000	396.089
224	2.23000	500.844
225	2.24000	558.941
226	2.25000	560.806
227	2.26000	508.867
228	2.27000	396.498
229	2.28000	278.500
230	2.29000	210.863
231	2.30000	201.464
232	2.31000	216.962
233	2.32000	226.566
234	2.33000	243.113
235	2.34000	195.868
236	2.35000	145.742
237	2.36000	25.727
238	2.37000	-72.811
239	2.38000	-151.145
240	2.39000	-105.263
241	2.40000	-11.165
242	2.41000	51.323
243	2.42000	102.838
244	2.43000	117.380
245	2.44000	60.363
246	2.45000	61.474
247	2.46000	-0.031
248	2.47000	8.298
249	2.48000	25.472
250	2.49000	112.039
251	2.50000	219.161
252	2.51000	287.256
253	2.52000	333.505
254	2.53000	330.406
255	2.54000	287.473
256	2.55000	239.950
257	2.56000	132.549
258	2.57000	119.146
259	2.58000	38.354
260	2.59000	50.874
261	2.60000	61.096
262	2.61000	-15.038
263	2.62000	-73.080
264	2.63000	-134.763
265	2.64000	-178.050
266	2.65000	-221.306
267	2.66000	-262.203
268	2.67000	-223.893
269	2.68000	-212.911
270	2.69000	-119.879
271	2.70000	-84.746
272	2.71000	-131.398
273	2.72000	-167.141
274	2.73000	-150.389
275	2.74000	-154.073
276	2.75000	-153.943
277	2.76000	-165.087
278	2.77000	-122.522
279	2.78000	-84.584
280	2.79000	-58.879
281	2.80000	-44.643
282	2.81000	-42.659
283	2.82000	-46.806
284	2.83000	-23.722
285	2.84000	-24.551
286	2.85000	-24.701
287	2.86000	-26.698
288	2.87000	-18.490
289	2.88000	-33.995
290	2.89000	-42.885
291	2.90000	-34.421
292	2.91000	-21.130
293	2.92000	-7.457
294	2.93000	23.630
295	2.94000	40.898
296	2.95000	66.891
297	2.96000	56.279
298	2.97000	69.515
299	2.98000	37.680
300	2.99000	20.610
301	3.00000	29.890
302	3.01000	11.922
303	3.02000	8.836
304	3.03000	19.474
305	3.04000	-7.287
306	3.05000	-17.636
307	3.06000	-48.949
308	3.07000	-55.982
309	3.08000	-76.430
310	3.09000	-94.178
311	3.10000	-94.951
312	3.11000	-105.248
313	3.12000	-104.305
314	3.13000	-82.578
315	3.14000	-101.669
316	3.15000	-115.709
317	3.16000	-98.629
318	3.17000	-82.164
319	3.18000	-82.485
320	3.19000	-79.017
321	3.20000	-53.226
322	3.21000	-54.428
323	3.22000	-22.740
324	3.23000	20.458
325	3.24000	-31.019
326	3.25000	6.702
327	3.26000	57.179
328	3.27000	103.807
329	3.28000	124.703
330	3.29000	185.143
331	3.30000	206.174
332	3.31000	212.942
333	3.32000	252.134
334	3.33000	240.046
335	3.34000	205.638
336	3.35000	225.319
337	3.36000	192.492
338	3.37000	182.853
339	3.38000	164.328
340	3.39000	184.242
341	3.40000	169.879
342	3.41000	229.445
343	3.42000	251.746
344	3.43000	328.987
345	3.44000	364.267
346	3.45000	410.910
347	3.46000	412.869
348	3.47000	430.421
349	3.48000	443.811
350	3.49000	453.790
351	3.50000	436.325
352	3.51000	451.751
353	3.52000	395.080
354	3.53000	402.862
355	3.54000	330.053
356	3.55000	303.738
357	3.56000	269.064
358	3.57000	271.235
359	3.58000	287.271
360	3.59000	333.633
361	3.60000	348.796
362	3.61000	384.542
363	3.62000	374.245
364	3.63000	373.685
365	3.64000	322.958
366	3.65000	301.345
367	3.66000	273.153
368	3.67000	189.526
369	3.68000	159.268
370	3.69000	137.723
371	3.70000	106.201
372	3.71000	91.529
373	3.72000	93.972
374	3.73000	91.888
375	3.74000	112.518
376	3.75000	134.918
377	3.76000	158.779
378	3.77000	162.489
379	3.78000	179.565
380	3.79000	140.419
381	3.80000	93.945
382	3.81000	16.082
383	3.82000	-49.776
384	3.83000	-128.698
385	3.84000	-141.741
386	3.85000	-161.096
387	3.86000	-80.214
388	3.87000	2.143
389	3.88000	71.471
390	3.89000	111.177
391	3.90000	113.997
392	3.91000	128.476
393	3.92000	79.475
394	3.93000	39.681
395	3.94000	13.577
396	3.95000	-17.023
397	3.96000	-44.981
398	3.97000	-101.562
399	3.98000	12.191
400	3.99000	-21.635
401	4.00000	-49.259
402	4.01000	-21.424
403	4.02000	-60.666
404	4.03000	-100.170
405	4.04000	-154.626
406	4.05000	-213.802
407	4.06000	-297.394
408	4.07000	-328.769
409	4.08000	-188.064
410	4.09000	-372.033
411	4.10000	-263.987
412	4.11000	-205.890
413	4.12000	-248.484
414	4.13000	-248.619
415	4.14000	-302.619
416	4.15000	-297.146
417	4.16000	-332.530
418	4.17000	-368.176
419	4.18000	-407.100
420	4.19000	-520.491
421	4.20000	-439.864
422	4.21000	-468.335
423	4.22000	-518.366
424	4.23000	-476.735
425	4.24000	-515.826
426	4.25000	-472.003
427	4.26000	-436.361
428	4.27000	-408.778
429	4.28000	-330.652
430	4.29000	-245.652
431	4.30000	-201.306
432	4.31000	-108.880
433	4.32000	-61.954
434	4.33000	-7.446
435	4.34000	-6.038
436	4.35000	-1.435
437	4.36000	11.473
438	4.37000	-16.762
439	4.38000	-47.902
440	4.39000	-99.916
441	4.40000	-174.148
442	4.41000	-185.087
443	4.42000	-236.418
444	4.43000	-222.368
445	4.44000	-190.840
446	4.45000	-119.244
447	4.46000	-29.242
448	4.47000	54.003
449	4.48000	106.344
450	4.49000	165.859
451	4.50000	148.710
452	4.51000	144.359
453	4.52000	-19.083
454	4.53000	-123.385
455	4.54000	-230.298
456	4.55000	-331.383
457	4.56000	-369.834
458	4.57000	-423.427
459	4.58000	-424.867
460	4.59000	-334.958
461	4.60000	-219.728
462	4.61000	-59.991
463	4.62000	49.634
464	4.63000	180.058
465	4.64000	252.787
466	4.65000	249.630
467	4.66000	205.743
468	4.67000	70.549
469	4.68000	-39.922
470	4.69000	-112.609
471	4.70000	-161.640
472	4.71000	-182.566
473	4.72000	-188.232
474	4.73000	-151.869
475	4.74000	-119.300
476	4.75000	-57.792
477	4.76000	-5.226
478	4.77000	57.827
479	4.78000	119.869
480	4.79000	151.307
481	4.80000	173.510
482	4.81000	105.884
483	4.82000	53.117
484	4.83000	10.526
485	4.84000	-48.219
486	4.85000	-81.197
487	4.86000	-110.165
488	4.87000	-137.968
489	4.88000	-138.742
490	4.89000	-111.411
491	4.90000	-78.320
492	4.91000	-78.039
493	4.92000	-40.513
494	4.93000	-23.847
495	4.94000	11.408
496	4.95000	4.366
497	4.96000	-1.246
498	4.97000	-36.771
499	4.98000	-49.299
500	4.99000	-80.469
501	5.00000	-123.340
502	5.01000	-151.624
503	5.02000	-178.327
504	5.03000	-188.509
505	5.04000	-197.196
506	5.05000	-215.731
507	5.06000	-233.647
508	5.07000	-270.704
509	5.08000	-287.108
510	5.09000	-308.411
511	5.10000	-285.071
512	5.11000	-225.512
513	5.12000	-194.096
514	5.13000	-176.011
515	5.14000	-226.016
516	5.15000	-238.423
517	5.16000	-283.518
518	5.17000	-262.102
519	5.18000	-356.473
520	5.19000	-383.517
521	5.20000	-246.379
522	5.21000	-231.900
523	5.22000	-241.455
524	5.23000	-231.328
525	5.24000	-238.500
526	5.25000	-205.165
527	5.26000	-299.798
528	5.27000	-336.641
529	5.28000	-455.008
530	5.29000	-419.615
531	5.30000	-288.696
532	5.31000	-243.156
533	5.32000	-156.699
534	5.33000	-65.584
535	5.34000	-166.620
536	5.35000	-257.623
537	5.36000	-380.107
538	5.37000	-400.370
539	5.38000	-396.529
540	5.39000	-398.554
541	5.40000	-370.725
542	5.41000	-190.880
543	5.42000	-30.646
544	5.43000	99.476
545	5.44000	78.572
546	5.45000	93.013
547	5.46000	0.945
548	5.47000	-31.172
549	5.48000	-109.921
550	5.49000	-180.493
551	5.50000	-180.144
552	5.51000	-107.851
553	5.52000	-0.596
554	5.53000	76.132
555	5.54000	112.164
556	5.55000	43.457
557	5.56000	-59.925
558	5.57000	-103.485
559	5.58000	-141.680
560	5.59000	-86.043
561	5.60000	-14.313
562	5.61000	64.712
563	5.62000	184.890
564	5.63000	279.396
565	5.64000	341.985
566	5.65000	379.982
567	5.66000	385.788
568	5.67000	308.945
569	5.68000	240.736
570	5.69000	203.108
571	5.70000	177.370
572	5.71000	214.059
573	5.72000	197.110
574	5.73000	223.346
575	5.74000	169.595
576	5.75000	175.502
577	5.76000	164.240
578	5.77000	189.479
579	5.78000	195.581
580	5.79000	206.795
581	5.80000	206.832
582	5.81000	268.425
583	5.82000	226.706
584	5.83000	230.496
585	5.84000	183.179
586	5.85000	139.747
587	5.86000	123.960
588	5.87000	124.898
589	5.88000	122.109
590	5.89000	117.150
591	5.90000	116.473
592	5.91000	181.169
593	5.92000	197.279
594	5.93000	244.343
595	5.94000	274.581
596	5.95000	247.622
597	5.96000	277.767
598	5.97000	229.748
599	5.98000	246.961
600	5.99000	210.547
601	6.00000	200.160
602	6.01000	179.381
603	6.02000	193.338
604	6.03000	167.194
605	6.04000	246.602
606	6.05000	367.086
607	6.06000	545.768
608	6.07000	701.419
609	6.08000	851.781
610	6.09000	882.163
611	6.10000	829.551
612	6.11000	629.641
613	6.12000	375.521
614	6.13000	71.189
615	6.14000	-107.970
616	6.15000	-248.042
617	6.16000	-283.437
618	6.17000	-275.994
619	6.18000	-226.235
620	6.19000	-188.809
621	6.20000	-149.477
622	6.21000	-129.474
623	6.22000	-108.548
624	6.23000	-82.645
625	6.24000	-78.740
626	6.25000	-74.540
627	6.26000	-50.694
628	6.27000	-18.760
629	6.28000	39.840
630	6.29000	85.921
631	6.30000	124.180
632	6.31000	168.506
633	6.32000	219.809
634	6.33000	207.818
635	6.34000	125.581
636	6.35000	94.606
637	6.36000	41.176
638	6.37000	37.007
639	6.38000	24.399
640	6.39000	-14.249
641	6.40000	-59.998
642	6.41000	-58.436
643	6.42000	-41.224
644	6.43000	-80.160
645	6.44000	-106.163
646	6.45000	-65.742
647	6.46000	-66.184
648	6.47000	-44.802
649	6.48000	-35.461
650	6.49000	-62.863
651	6.50000	-60.039
652	6.51000	-53.210
653	6.52000	-44.825
654	6.53000	-57.088
655	6.54000	-38.555
656	6.55000	-26.197
657	6.56000	-32.275
658	6.57000	-37.998
659	6.58000	-24.851
660	6.59000	-50.594
661	6.60000	-48.588
662	6.61000	-34.537
663	6.62000	-28.837
664	6.63000	-49.627
665	6.64000	-51.809
666	6.65000	-57.018
667	6.66000	-62.972
668	6.67000	-71.184
669	6.68000	-80.535
670	6.69000	-97.989
671	6.70000	-100.262
672	6.71000	-93.107
673	6.72000	-96.662
674	6.73000	-94.891
675	6.74000	-77.462
676	6.75000	-53.909
677	6.76000	-39.941
678	6.77000	-38.432
679	6.78000	-35.045
680	6.79000	-34.481
681	6.80000	-34.981
682	6.81000	-26.649
683	6.82000	-75.440
684	6.83000	-18.870
685	6.84000	-34.602
686	6.85000	-52.756
687	6.86000	-39.976
688	6.87000	-60.454
689	6.88000	-57.288
690	6.89000	-75.401
691	6.90000	-68.260
692	6.91000	-74.517
693	6.92000	-93.709
694	6.93000	-31.748
695	6.94000	-36.825
696	6.95000	-13.182
697	6.96000	13.131
698	6.97000	24.973
699	6.98000	50.067
700	6.99000	30.627
701	7.00000	57.392
702	7.01000	57.974
703	7.02000	74.455
704	7.03000	58.107
705	7.04000	97.672
706	7.05000	110.441
707	7.06000	184.221
708	7.07000	187.026
709	7.08000	190.351
710	7.09000	199.079
711	7.10000	212.337
712	7.11000	203.521
713	7.12000	169.267
714	7.13000	173.795
715	7.14000	176.493
716	7.15000	224.367
717	7.16000	302.707
718	7.17000	324.440
719	7.18000	370.734
720	7.19000	428.776
721	7.20000	435.432
722	7.21000	466.806
723	7.22000	469.334
724	7.23000	513.224
725	7.24000	506.591
726	7.25000	527.156
727	7.26000	518.317
728	7.27000	511.546
729	7.28000	471.613
730	7.29000	412.094
731	7.30000	335.248
732	7.31000	310.977
733	7.32000	242.921
734	7.33000	202.783
735	7.34000	190.703
736	7.35000	143.871
737	7.36000	136.307
738	7.37000	111.951
739	7.38000	126.204
740	7.39000	124.522
741	7.40000	166.729
742	7.41000	223.280
743	7.42000	238.897
744	7.43000	269.343
745	7.44000	293.821
746	7.45000	311.996
747	7.46000	305.729
748	7.47000	265.629
749	7.48000	244.973
750	7.49000	194.229
751	7.50000	152.665
752	7.51000	107.620
753	7.52000	38.395
754	7.53000	10.819
755	7.54000	-9.468
756	7.55000	24.469
757	7.56000	15.114
758	7.57000	44.963
759	7.58000	65.811
760	7.59000	83.124
761	7.60000	134.098
762	7.61000	131.374
763	7.62000	110.489
764	7.63000	91.859
765	7.64000	59.025
766	7.65000	33.565
767	7.66000	-11.236
768	7.67000	-7.646
769	7.68000	6.212
770	7.69000	18.024
771	7.70000	18.211
772	7.71000	-6.637
773	7.72000	-13.300
774	7.73000	-20.070
775	7.74000	-49.870
776	7.75000	40.518
777	7.76000	57.088
778	7.77000	35.052
779	7.78000	44.097
780	7.79000	-41.931
781	7.80000	-133.881
782	7.81000	-240.408
783	7.82000	-295.055
784	7.83000	-340.394
785	7.84000	-389.418
786	7.85000	-213.667
787	7.86000	-359.315
788	7.87000	-392.956
789	7.88000	-209.712
790	7.89000	-257.208
791	7.90000	-252.971
792	7.91000	-280.326
793	7.92000	-266.008
794	7.93000	-246.081
795	7.94000	-211.885
796	7.95000	-161.718
797	7.96000	-273.385
798	7.97000	-208.262
799	7.98000	-127.713
800	7.99000	-267.629
801	8.00000	-315.453
802	8.01000	-389.903
803	8.02000	-424.956
804	8.03000	-422.326
805	8.04000	-426.225
806	8.05000	-407.256
807	8.06000	-368.356
808	8.07000	-357.990
809	8.08000	-340.403
810	8.09000	-347.898
811	8.10000	-329.824
812	8.11000	-292.404
813	8.12000	-269.242
814	8.13000	-240.026
815	8.14000	-203.199
816	8.15000	-108.589
817	8.16000	-44.953
818	8.17000	18.696
819	8.18000	55.817
820	8.19000	7.587
821	8.20000	-21.292
822	8.21000	-74.264
823	8.22000	-143.009
824	8.23000	-157.598
825	8.24000	-100.323
826	8.25000	5.806
827	8.26000	93.403
828	8.27000	165.865
829	8.28000	180.597
830	8.29000	138.906
831	8.30000	134.875
832	8.31000	-51.038
833	8.32000	-118.669
834	8.33000	-202.667
835	8.34000	-253.557
836	8.35000	-294.253
837	8.36000	-339.629
838	8.37000	-325.266
839	8.38000	-297.348
840	8.39000	-227.267
841	8.40000	-94.732
842	8.41000	-68.952
843	8.42000	74.880
844	8.43000	146.506
845	8.44000	165.282
846	8.45000	149.721
847	8.46000	69.793
848	8.47000	10.723
849	8.48000	-112.107
850	8.49000	-218.764
851	8.50000	-241.004
852	8.51000	-242.492
853	8.52000	-198.013
854	8.53000	-76.363
855	8.54000	35.810
856	8.55000	166.580
857	8.56000	234.283
858	8.57000	281.474
859	8.58000	209.169
860	8.59000	112.204
861	8.60000	6.358
862	8.61000	-115.671
863	8.62000	-213.950
864	8.63000	-248.697
865	8.64000	-246.946
866	8.65000	-202.246
867	8.66000	-135.346
868	8.67000	-26.626
869	8.68000	11.432
870	8.69000	117.548
871	8.70000	144.071
872	8.71000	186.301
873	8.72000	177.444
874	8.73000	169.050
875	8.74000	120.470
876	8.75000	80.343
877	8.76000	20.455
878	8.77000	-44.987
879	8.78000	-78.571
880	8.79000	-108.997
881	8.80000	-139.831
882	8.81000	-113.808
883	8.82000	-126.051
884	8.83000	-47.789
885	8.84000	-28.603
886	8.85000	19.232
887	8.86000	78.914
888	8.87000	112.923
889	8.88000	122.915
890	8.89000	100.771
891	8.90000	101.539
892	8.91000	88.293
893	8.92000	45.567
894	8.93000	63.959
895	8.94000	-6.549
896	8.95000	-59.201
897	8.96000	-26.789
898	8.97000	-77.686
899	8.98000	-120.376
900	8.99000	-103.188
901	9.00000	-101.162
902	9.01000	-49.102
903	9.02000	-25.143
904	9.03000	27.808
905	9.04000	64.972
906	9.05000	61.759
907	9.06000	115.258
908	9.07000	86.439
909	9.08000	61.683
910	9.09000	17.431
911	9.10000	-21.071
912	9.11000	-46.062
913	9.12000	-81.272
914	9.13000	-75.443
915	9.14000	-60.111
916	9.15000	-70.155
917	9.16000	-35.580
918	9.17000	-19.128
919	9.18000	-1.184
920	9.19000	4.362
921	9.20000	33.488
922	9.21000	20.434
923	9.22000	15.796
924	9.23000	22.211
925	9.24000	5.965
926	9.25000	-1.166
927	9.26000	-27.930
928	9.27000	-26.651
929	9.28000	-32.202
930	9.29000	4.539
931	9.30000	53.173
932	9.31000	58.946
933	9.32000	82.911
934	9.33000	131.299
935	9.34000	108.901
936	9.35000	124.220
937	9.36000	106.354
938	9.37000	93.729
939	9.38000	83.311
940	9.39000	94.398
941	9.40000	83.144
942	9.41000	66.401
943	9.42000	49.442
944	9.43000	54.570
945	9.44000	-16.985
946	9.45000	10.523
947	9.46000	-19.802
948	9.47000	-51.316
949	9.48000	-68.886
950	9.49000	-96.113
951	9.50000	-95.916
952	9.51000	-67.804
953	9.52000	-70.387
954	9.53000	-31.662
955	9.54000	-40.520
956	9.55000	-6.998
957	9.56000	-7.023
958	9.57000	-2.312
959	9.58000	3.116
960	9.59000	-8.849
961	9.60000	-30.092
962	9.61000	-21.820
963	9.62000	-57.174
964	9.63000	-74.891
965	9.64000	-93.795
966	9.65000	-125.109
967	9.66000	-128.205
968	9.67000	-133.941
969	9.68000	-165.795
970	9.69000	-187.562
971	9.70000	-214.499
972	9.71000	-201.117
973	9.72000	-199.174
974	9.73000	-174.653
975	9.74000	-117.972
976	9.75000	-75.281
977	9.76000	-6.578
978	9.77000	37.129
979	9.78000	65.646
980	9.79000	99.367
981	9.80000	140.069
982	9.81000	155.908
983	9.82000	159.091
984	9.83000	166.201
985	9.84000	144.386
986	9.85000	140.986
987	9.86000	121.650
988	9.87000	85.654
989	9.88000	62.988
990	9.89000	22.517
991	9.90000	-2.685
992	9.91000	-40.680
993	9.92000	-78.522
994	9.93000	-95.768
995	9.94000	-96.565
996	9.95000	-86.755
997	9.96000	-66.336
998	9.97000	-35.309
999	9.98000	6.326
1000	9.99000	0.000
