NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	1
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:41:00
DATA_INCLUDED	Angular Acceleration
DATA_TYPES	KR_Angular_Acceleration

Frame	Time	KR_Angular_Acceleration	
116	1.15000	13.675
117	1.16000	-15.783
118	1.17000	43.645
119	1.18000	11.619
120	1.19000	13.998
121	1.20000	39.401
122	1.21000	-50.799
123	1.22000	10.205
124	1.23000	-77.968
125	1.24000	-25.336
126	1.25000	-9.887
127	1.26000	13.716
128	1.27000	17.989
129	1.28000	19.212
130	1.29000	24.753
131	1.30000	24.096
132	1.31000	13.213
133	1.32000	36.585
134	1.33000	7.510
135	1.34000	-1.207
136	1.35000	19.625
137	1.36000	35.125
138	1.37000	-38.928
139	1.38000	-11.900
140	1.39000	-59.769
141	1.40000	-27.261
142	1.41000	-39.989
143	1.42000	-42.749
144	1.43000	-45.246
145	1.44000	-8.589
146	1.45000	29.348
147	1.46000	46.841
148	1.47000	-1.766
149	1.48000	29.130
150	1.49000	14.312
151	1.50000	55.395
152	1.51000	10.854
153	1.52000	-40.287
154	1.53000	-31.796
155	1.54000	-5.237
156	1.55000	-54.109
157	1.56000	-19.985
158	1.57000	-85.365
159	1.58000	-25.042
160	1.59000	-0.824
161	1.60000	15.414
162	1.61000	15.239
163	1.62000	11.518
164	1.63000	24.685
165	1.64000	25.948
166	1.65000	-18.509
167	1.66000	-0.183
168	1.67000	-35.961
169	1.68000	32.683
170	1.69000	-29.549
171	1.70000	26.827
172	1.71000	-54.615
173	1.72000	-85.770
174	1.73000	-124.473
175	1.74000	-85.863
176	1.75000	-68.094
177	1.76000	-46.306
178	1.77000	9.440
179	1.78000	58.256
180	1.79000	180.772
181	1.80000	-206.487
182	1.81000	-259.148
183	1.82000	-192.022
184	1.83000	-185.119
185	1.84000	-102.514
186	1.85000	-78.825
187	1.86000	17.688
188	1.87000	55.105
189	1.88000	108.354
190	1.89000	161.770
191	1.90000	-229.214
192	1.91000	27.391
193	1.92000	103.091
194	1.93000	157.448
195	1.94000	238.074
196	1.95000	223.210
197	1.96000	303.879
198	1.97000	245.688
199	1.98000	194.358
200	1.99000	148.767
201	2.00000	44.485
202	2.01000	-33.416
203	2.02000	-143.773
204	2.03000	-170.991
205	2.04000	-215.136
206	2.05000	-250.059
207	2.06000	-228.586
208	2.07000	-194.951
209	2.08000	-238.803
210	2.09000	-227.207
211	2.10000	-213.212
212	2.11000	-181.313
213	2.12000	-138.334
214	2.13000	-133.700
215	2.14000	-117.289
216	2.15000	-51.249
217	2.16000	-68.976
218	2.17000	-59.204
219	2.18000	-56.573
220	2.19000	-45.915
221	2.20000	48.808
222	2.21000	116.822
223	2.22000	197.019
224	2.23000	176.585
225	2.24000	175.702
226	2.25000	199.003
227	2.26000	133.103
228	2.27000	123.508
229	2.28000	105.878
230	2.29000	-4.337
231	2.30000	-74.656
232	2.31000	-193.624
233	2.32000	-234.432
234	2.33000	-271.758
235	2.34000	-380.302
236	2.35000	-9.594
237	2.36000	85.494
238	2.37000	151.622
239	2.38000	181.171
240	2.39000	-17.918
241	2.40000	-287.794
242	2.41000	-551.729
243	2.42000	-1272.632
244	2.43000	-1579.634
245	2.44000	-1773.334
246	2.45000	-1326.430
247	2.46000	-1233.862
248	2.47000	-920.064
249	2.48000	-541.773
250	2.49000	-242.233
251	2.50000	97.701
252	2.51000	247.474
253	2.52000	-74.229
254	2.53000	108.240
255	2.54000	15.170
256	2.55000	68.568
257	2.56000	-21.268
258	2.57000	54.124
259	2.58000	145.652
260	2.59000	429.398
261	2.60000	819.066
262	2.61000	1166.635
263	2.62000	1482.297
264	2.63000	1713.448
265	2.64000	1678.089
266	2.65000	1604.393
267	2.66000	1451.364
268	2.67000	1343.159
269	2.68000	1196.856
270	2.69000	1096.526
271	2.70000	956.768
272	2.71000	803.211
273	2.72000	638.150
274	2.73000	459.826
275	2.74000	302.270
276	2.75000	195.430
277	2.76000	210.771
278	2.77000	330.131
279	2.78000	511.482
280	2.79000	519.105
281	2.80000	408.946
282	2.81000	208.694
283	2.82000	23.460
284	2.83000	-181.442
285	2.84000	-421.897
286	2.85000	-586.249
287	2.86000	-724.642
288	2.87000	-809.623
289	2.88000	-818.895
290	2.89000	-881.638
291	2.90000	-992.142
292	2.91000	-1008.902
293	2.92000	-964.780
294	2.93000	-819.610
295	2.94000	-647.880
296	2.95000	-368.821
297	2.96000	-156.233
298	2.97000	3.409
299	2.98000	203.762
300	2.99000	426.634
301	3.00000	478.662
302	3.01000	467.613
303	3.02000	361.170
304	3.03000	212.025
305	3.04000	101.320
306	3.05000	81.696
307	3.06000	71.192
308	3.07000	-32.861
309	3.08000	-52.980
310	3.09000	22.188
311	3.10000	-35.078
312	3.11000	-119.037
313	3.12000	-264.709
314	3.13000	-534.398
315	3.14000	-651.566
316	3.15000	-736.096
317	3.16000	-658.456
318	3.17000	-603.801
319	3.18000	-454.634
320	3.19000	-216.688
321	3.20000	19.535
322	3.21000	259.354
323	3.22000	412.939
324	3.23000	452.189
325	3.24000	413.556
326	3.25000	285.052
327	3.26000	237.733
328	3.27000	158.751
329	3.28000	157.130
330	3.29000	86.699
331	3.30000	50.654
332	3.31000	36.598
333	3.32000	77.315
334	3.33000	135.167
335	3.34000	119.488
336	3.35000	93.788
337	3.36000	78.923
338	3.37000	55.546
339	3.38000	10.445
340	3.39000	-97.379
341	3.40000	-157.796
342	3.41000	-141.674
343	3.42000	-49.154
344	3.43000	55.043
345	3.44000	199.407
346	3.45000	326.374
347	3.46000	379.629
348	3.47000	347.336
349	3.48000	221.455
350	3.49000	106.884
351	3.50000	-93.820
352	3.51000	-244.921
353	3.52000	-424.951
354	3.53000	-500.455
355	3.54000	-419.346
356	3.55000	-239.486
357	3.56000	-72.532
358	3.57000	101.609
359	3.58000	233.182
360	3.59000	326.194
361	3.60000	298.429
362	3.61000	220.326
363	3.62000	54.868
364	3.63000	-121.965
365	3.64000	-274.766
366	3.65000	-424.455
367	3.66000	-512.745
368	3.67000	-422.469
369	3.68000	-291.340
370	3.69000	-106.000
371	3.70000	114.115
372	3.71000	305.397
373	3.72000	401.150
374	3.73000	385.568
375	3.74000	262.477
376	3.75000	107.792
377	3.76000	16.848
378	3.77000	-30.541
379	3.78000	-122.062
380	3.79000	-235.855
381	3.80000	-333.269
382	3.81000	-363.993
383	3.82000	-345.137
384	3.83000	-269.777
385	3.84000	-117.516
386	3.85000	51.922
387	3.86000	211.512
388	3.87000	309.156
389	3.88000	293.237
390	3.89000	181.639
391	3.90000	20.265
392	3.91000	-78.322
393	3.92000	-111.460
394	3.93000	-28.390
395	3.94000	139.326
396	3.95000	285.095
397	3.96000	363.999
398	3.97000	338.987
399	3.98000	259.193
400	3.99000	195.807
401	4.00000	94.702
402	4.01000	42.740
403	4.02000	67.204
404	4.03000	85.411
405	4.04000	61.598
406	4.05000	37.743
407	4.06000	13.049
408	4.07000	-22.141
409	4.08000	-65.581
410	4.09000	-49.437
411	4.10000	-35.218
412	4.11000	-114.951
413	4.12000	-264.088
414	4.13000	-462.002
415	4.14000	-484.055
416	4.15000	-286.270
417	4.16000	87.751
418	4.17000	361.888
419	4.18000	505.006
420	4.19000	633.848
421	4.20000	635.873
422	4.21000	381.911
423	4.22000	-31.514
424	4.23000	-313.365
425	4.24000	-407.336
426	4.25000	-331.428
427	4.26000	-178.398
428	4.27000	-69.600
429	4.28000	-2.970
430	4.29000	92.351
431	4.30000	125.635
432	4.31000	61.030
433	4.32000	-40.738
434	4.33000	-96.272
435	4.34000	-145.731
436	4.35000	-190.320
437	4.36000	-102.886
438	4.37000	22.879
439	4.38000	192.155
440	4.39000	282.758
441	4.40000	325.959
442	4.41000	359.325
443	4.42000	310.637
444	4.43000	142.447
445	4.44000	-19.334
446	4.45000	-238.035
447	4.46000	-274.180
448	4.47000	-267.392
449	4.48000	-206.908
450	4.49000	-160.331
451	4.50000	-26.655
452	4.51000	97.659
453	4.52000	185.040
454	4.53000	254.584
455	4.54000	263.948
456	4.55000	217.165
457	4.56000	195.606
458	4.57000	94.824
459	4.58000	-37.055
460	4.59000	-177.512
461	4.60000	-218.749
462	4.61000	-330.062
463	4.62000	-348.780
464	4.63000	-328.094
465	4.64000	-276.278
466	4.65000	-170.872
467	4.66000	-52.035
468	4.67000	-0.081
469	4.68000	-25.587
470	4.69000	-101.448
471	4.70000	-41.241
472	4.71000	-130.671
473	4.72000	-128.926
474	4.73000	-138.547
475	4.74000	-118.571
476	4.75000	-134.392
477	4.76000	-67.151
478	4.77000	20.035
479	4.78000	96.125
480	4.79000	192.905
481	4.80000	296.975
482	4.81000	272.830
483	4.82000	210.334
484	4.83000	58.828
485	4.84000	-157.667
486	4.85000	-339.623
487	4.86000	-340.867
488	4.87000	-333.160
489	4.88000	-228.039
490	4.89000	-128.877
491	4.90000	-5.870
492	4.91000	141.409
493	4.92000	221.909
494	4.93000	285.910
495	4.94000	313.593
496	4.95000	293.377
497	4.96000	280.491
498	4.97000	148.263
499	4.98000	1.051
500	4.99000	-182.933
501	5.00000	-275.511
502	5.01000	-305.797
503	5.02000	-267.571
504	5.03000	-113.330
505	5.04000	23.942
506	5.05000	133.901
507	5.06000	236.164
508	5.07000	248.447
509	5.08000	186.668
510	5.09000	102.999
511	5.10000	-14.201
512	5.11000	-140.583
513	5.12000	-177.593
514	5.13000	-192.760
515	5.14000	-278.976
516	5.15000	-253.910
517	5.16000	-196.573
518	5.17000	-108.091
519	5.18000	50.348
520	5.19000	196.391
521	5.20000	308.691
522	5.21000	352.256
523	5.22000	355.626
524	5.23000	244.390
525	5.24000	30.004
526	5.25000	-129.601
527	5.26000	-252.926
528	5.27000	-379.430
529	5.28000	-353.264
530	5.29000	-311.022
531	5.30000	-154.062
532	5.31000	2.180
533	5.32000	140.833
534	5.33000	189.065
535	5.34000	156.134
536	5.35000	92.270
537	5.36000	-4.445
538	5.37000	-118.683
539	5.38000	-151.126
540	5.39000	-141.939
541	5.40000	-48.159
542	5.41000	61.917
543	5.42000	207.800
544	5.43000	342.097
545	5.44000	446.264
546	5.45000	470.591
547	5.46000	430.156
548	5.47000	342.273
549	5.48000	162.889
550	5.49000	-22.894
551	5.50000	-215.493
552	5.51000	-326.645
553	5.52000	-250.528
554	5.53000	-184.199
555	5.54000	-54.370
556	5.55000	-12.295
557	5.56000	9.567
558	5.57000	-2.642
559	5.58000	-96.404
560	5.59000	-226.552
561	5.60000	-306.670
562	5.61000	-398.158
563	5.62000	-355.623
564	5.63000	-326.959
565	5.64000	-279.698
566	5.65000	-390.876
567	5.66000	-597.860
568	5.67000	-886.238
569	5.68000	-1381.439
570	5.69000	-1904.919
571	5.70000	-2318.723
572	5.71000	-2639.031
573	5.72000	-2518.442
574	5.73000	-2038.642
575	5.74000	-1391.246
576	5.75000	-663.914
577	5.76000	-47.753
578	5.77000	311.537
579	5.78000	434.315
580	5.79000	358.637
581	5.80000	209.526
582	5.81000	-47.839
583	5.82000	-243.129
584	5.83000	-316.866
585	5.84000	-293.945
586	5.85000	-186.081
587	5.86000	-66.931
588	5.87000	94.553
589	5.88000	328.179
590	5.89000	580.592
591	5.90000	855.238
592	5.91000	954.052
593	5.92000	998.744
594	5.93000	1173.568
595	5.94000	1206.250
596	5.95000	1252.330
597	5.96000	1455.010
598	5.97000	1586.261
599	5.98000	1768.195
600	5.99000	1924.442
601	6.00000	2058.044
602	6.01000	2227.061
603	6.02000	2587.386
604	6.03000	2738.626
605	6.04000	3685.122
606	6.05000	4391.314
607	6.06000	4377.423
608	6.07000	3345.114
609	6.08000	2238.327
610	6.09000	1249.815
611	6.10000	-208.416
612	6.11000	-2130.109
613	6.12000	-3769.599
614	6.13000	-4502.357
615	6.14000	-3188.453
616	6.15000	-1938.569
617	6.16000	-1014.138
618	6.17000	-293.451
619	6.18000	731.732
620	6.19000	1598.626
621	6.20000	1335.951
622	6.21000	393.531
623	6.22000	-545.589
624	6.23000	-960.914
625	6.24000	-812.518
626	6.25000	-680.933
627	6.26000	-615.606
628	6.27000	-651.285
629	6.28000	-525.696
630	6.29000	-375.877
631	6.30000	-236.017
632	6.31000	-85.843
633	6.32000	-25.734
634	6.33000	121.068
635	6.34000	264.941
636	6.35000	332.915
637	6.36000	267.088
638	6.37000	-41.395
639	6.38000	-156.758
640	6.39000	-258.136
641	6.40000	-285.765
642	6.41000	-294.887
643	6.42000	-308.638
644	6.43000	-231.016
645	6.44000	-179.823
646	6.45000	-121.599
647	6.46000	-151.388
648	6.47000	-186.459
649	6.48000	-215.601
650	6.49000	-217.258
651	6.50000	-182.093
652	6.51000	-122.049
653	6.52000	-113.427
654	6.53000	-123.452
655	6.54000	-231.502
656	6.55000	-297.756
657	6.56000	-426.952
658	6.57000	-391.276
659	6.58000	-440.100
660	6.59000	-438.388
661	6.60000	-433.653
662	6.61000	-391.799
663	6.62000	-364.525
664	6.63000	-300.438
665	6.64000	-303.746
666	6.65000	-239.519
667	6.66000	-257.070
668	6.67000	-148.842
669	6.68000	-100.907
670	6.69000	-75.159
671	6.70000	-52.118
672	6.71000	-25.355
673	6.72000	0.141
674	6.73000	62.278
675	6.74000	0.680
676	6.75000	20.227
677	6.76000	34.079
678	6.77000	31.411
679	6.78000	55.944
680	6.79000	51.015
681	6.80000	9.675
682	6.81000	-19.505
683	6.82000	-101.723
684	6.83000	-155.555
685	6.84000	-226.389
686	6.85000	-245.170
687	6.86000	-232.604
688	6.87000	-169.992
689	6.88000	-92.126
690	6.89000	-39.332
691	6.90000	5.362
692	6.91000	83.907
693	6.92000	110.223
694	6.93000	164.452
695	6.94000	192.322
696	6.95000	82.052
697	6.96000	4.405
698	6.97000	-15.016
699	6.98000	-101.419
700	6.99000	-116.685
701	7.00000	-118.989
702	7.01000	-80.143
703	7.02000	-51.658
704	7.03000	-16.196
705	7.04000	-17.424
706	7.05000	-59.250
707	7.06000	-163.649
708	7.07000	-190.429
709	7.08000	-259.207
710	7.09000	-187.070
711	7.10000	-135.635
712	7.11000	-112.601
713	7.12000	-77.465
714	7.13000	-109.902
715	7.14000	-104.455
716	7.15000	-41.818
717	7.16000	-47.589
718	7.17000	42.252
719	7.18000	101.526
720	7.19000	212.548
721	7.20000	280.323
722	7.21000	342.818
723	7.22000	442.195
724	7.23000	436.059
725	7.24000	418.784
726	7.25000	487.399
727	7.26000	460.712
728	7.27000	400.831
729	7.28000	246.514
730	7.29000	11.846
731	7.30000	-270.895
732	7.31000	-332.898
733	7.32000	-393.819
734	7.33000	-521.333
735	7.34000	-492.216
736	7.35000	-436.000
737	7.36000	-384.462
738	7.37000	-234.568
739	7.38000	-86.453
740	7.39000	-57.431
741	7.40000	-77.973
742	7.41000	29.344
743	7.42000	-69.731
744	7.43000	-206.551
745	7.44000	-136.496
746	7.45000	-222.681
747	7.46000	-46.432
748	7.47000	155.802
749	7.48000	273.600
750	7.49000	197.217
751	7.50000	125.335
752	7.51000	114.786
753	7.52000	-21.286
754	7.53000	-69.827
755	7.54000	-35.805
756	7.55000	-92.329
757	7.56000	-34.188
758	7.57000	-60.242
759	7.58000	-154.201
760	7.59000	-222.329
761	7.60000	-184.495
762	7.61000	-123.893
763	7.62000	-144.595
764	7.63000	-125.518
765	7.64000	-102.724
766	7.65000	-41.786
767	7.66000	0.577
768	7.67000	41.904
769	7.68000	-53.733
770	7.69000	-248.628
771	7.70000	-465.987
772	7.71000	-557.025
773	7.72000	-366.473
774	7.73000	-186.889
775	7.74000	-51.895
776	7.75000	-78.375
777	7.76000	-145.252
778	7.77000	-187.774
779	7.78000	-221.574
780	7.79000	-401.062
781	7.80000	-529.876
782	7.81000	-481.984
783	7.82000	-325.577
784	7.83000	-167.229
785	7.84000	-116.778
786	7.85000	-219.239
787	7.86000	-329.415
788	7.87000	-333.966
789	7.88000	-134.588
790	7.89000	-66.909
791	7.90000	38.199
792	7.91000	-10.838
793	7.92000	-74.595
794	7.93000	-12.996
795	7.94000	96.479
796	7.95000	161.323
797	7.96000	74.303
798	7.97000	16.318
799	7.98000	-4.901
800	7.99000	51.011
801	8.00000	193.918
802	8.01000	72.263
803	8.02000	-17.205
804	8.03000	-125.238
805	8.04000	-22.052
806	8.05000	151.831
807	8.06000	236.364
808	8.07000	304.490
809	8.08000	282.090
810	8.09000	371.681
811	8.10000	418.265
812	8.11000	381.237
813	8.12000	302.203
814	8.13000	219.305
815	8.14000	209.161
816	8.15000	240.970
817	8.16000	256.723
818	8.17000	234.421
819	8.18000	219.275
820	8.19000	295.361
821	8.20000	355.371
822	8.21000	449.386
823	8.22000	447.333
824	8.23000	491.437
825	8.24000	473.459
826	8.25000	489.045
827	8.26000	552.330
828	8.27000	543.435
829	8.28000	482.756
830	8.29000	525.764
831	8.30000	497.721
832	8.31000	430.484
833	8.32000	367.408
834	8.33000	340.220
835	8.34000	302.555
836	8.35000	246.893
837	8.36000	198.924
838	8.37000	146.623
839	8.38000	25.624
840	8.39000	10.524
841	8.40000	-33.932
842	8.41000	-103.062
843	8.42000	-126.552
844	8.43000	-193.312
845	8.44000	-161.504
846	8.45000	-182.845
847	8.46000	-410.901
848	8.47000	-567.392
849	8.48000	-551.040
850	8.49000	-457.873
851	8.50000	-311.654
852	8.51000	-111.162
853	8.52000	81.130
854	8.53000	274.396
855	8.54000	474.438
856	8.55000	514.701
857	8.56000	358.325
858	8.57000	391.718
859	8.58000	543.197
860	8.59000	557.093
861	8.60000	493.381
862	8.61000	449.679
863	8.62000	375.255
864	8.63000	281.002
865	8.64000	73.922
866	8.65000	-119.505
867	8.66000	-222.001
868	8.67000	-275.160
869	8.68000	-283.836
870	8.69000	-278.603
871	8.70000	-222.162
872	8.71000	-103.812
873	8.72000	47.072
874	8.73000	254.690
875	8.74000	462.040
876	8.75000	533.679
877	8.76000	649.487
878	8.77000	617.733
879	8.78000	588.357
880	8.79000	524.111
881	8.80000	475.814
882	8.81000	450.906
883	8.82000	390.197
884	8.83000	391.733
885	8.84000	349.663
886	8.85000	204.961
887	8.86000	99.996
888	8.87000	-86.099
889	8.88000	-290.650
890	8.89000	-417.504
891	8.90000	-450.794
892	8.91000	-340.815
893	8.92000	-247.950
894	8.93000	-163.083
895	8.94000	-16.184
896	8.95000	101.972
897	8.96000	153.057
898	8.97000	142.887
899	8.98000	38.001
900	8.99000	-163.776
901	9.00000	-553.939
902	9.01000	-845.762
903	9.02000	-1018.019
904	9.03000	-995.894
905	9.04000	-769.484
906	9.05000	-561.757
907	9.06000	-263.371
908	9.07000	61.959
909	9.08000	409.759
910	9.09000	484.720
911	9.10000	368.106
912	9.11000	209.192
913	9.12000	175.065
914	9.13000	158.034
915	9.14000	86.985
916	9.15000	-11.672
917	9.16000	-125.655
918	9.17000	-172.591
919	9.18000	-149.297
920	9.19000	-224.799
921	9.20000	-218.311
922	9.21000	-344.046
923	9.22000	-255.206
924	9.23000	-224.113
925	9.24000	-197.525
926	9.25000	-105.831
927	9.26000	-120.244
928	9.27000	-48.100
929	9.28000	-15.058
930	9.29000	-29.252
931	9.30000	26.220
932	9.31000	-4.092
933	9.32000	81.184
934	9.33000	44.721
935	9.34000	40.299
936	9.35000	4.135
937	9.36000	-39.376
938	9.37000	-54.673
939	9.38000	-84.629
940	9.39000	-120.471
941	9.40000	-140.160
942	9.41000	-152.559
943	9.42000	-217.426
944	9.43000	-299.035
945	9.44000	-242.434
946	9.45000	-240.546
947	9.46000	-211.811
948	9.47000	-229.951
949	9.48000	-241.080
950	9.49000	-264.563
951	9.50000	-221.413
952	9.51000	-191.168
953	9.52000	-248.705
954	9.53000	-252.373
955	9.54000	-172.172
956	9.55000	-113.901
957	9.56000	-75.139
958	9.57000	-93.967
959	9.58000	-174.011
960	9.59000	-189.242
961	9.60000	-153.502
962	9.61000	-184.403
963	9.62000	-158.092
964	9.63000	-118.646
965	9.64000	-126.810
966	9.65000	-179.088
967	9.66000	-261.132
968	9.67000	-363.150
969	9.68000	-422.382
970	9.69000	-311.574
971	9.70000	-188.720
972	9.71000	-170.459
973	9.72000	-242.116
974	9.73000	-350.557
975	9.74000	-491.975
976	9.75000	-534.591
977	9.76000	-480.185
978	9.77000	-321.210
979	9.78000	-126.369
980	9.79000	74.918
981	9.80000	98.029
982	9.81000	-65.566
983	9.82000	-339.706
984	9.83000	-416.553
985	9.84000	-387.186
986	9.85000	-268.416
987	9.86000	-202.923
988	9.87000	-140.416
989	9.88000	-126.228
990	9.89000	-110.741
991	9.90000	-213.486
992	9.91000	-247.226
993	9.92000	-205.702
994	9.93000	-71.682
995	9.94000	-59.290
996	9.95000	-68.460
997	9.96000	-99.193
998	9.97000	-151.489
999	9.98000	-225.348
1000	9.99000	0.000
