NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	1
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:22:08
DATA_INCLUDED	Angular Acceleration
DATA_TYPES	LR_Angular_Acceleration

Frame	Time	LR_Angular_Acceleration	
83	0.82000	-38.133
84	0.83000	-13.523
85	0.84000	-10.774
86	0.85000	3.204
87	0.86000	2.420
88	0.87000	-2.634
89	0.88000	15.526
90	0.89000	29.122
91	0.90000	22.180
92	0.91000	25.777
93	0.92000	0.048
94	0.93000	33.004
95	0.94000	-3.878
96	0.95000	-7.923
97	0.96000	-24.398
98	0.97000	-10.406
99	0.98000	6.884
100	0.99000	-3.356
101	1.00000	-10.127
102	1.01000	-0.155
103	1.02000	-6.810
104	1.03000	6.572
105	1.04000	-0.223
106	1.05000	15.734
107	1.06000	3.452
108	1.07000	22.593
109	1.08000	22.268
110	1.09000	4.969
111	1.10000	-12.116
112	1.11000	-4.270
113	1.12000	-20.573
114	1.13000	-14.944
115	1.14000	2.573
116	1.15000	-26.658
117	1.16000	-40.562
118	1.17000	28.402
119	1.18000	-14.528
120	1.19000	-10.541
121	1.20000	-7.451
122	1.21000	-18.375
123	1.22000	2.244
124	1.23000	15.848
125	1.24000	-6.324
126	1.25000	0.356
127	1.26000	9.607
128	1.27000	60.066
129	1.28000	-4.079
130	1.29000	9.696
131	1.30000	9.028
132	1.31000	-14.175
133	1.32000	-7.779
134	1.33000	-22.608
135	1.34000	-36.476
136	1.35000	5.317
137	1.36000	-8.492
138	1.37000	13.941
139	1.38000	3.612
140	1.39000	2.128
141	1.40000	18.186
142	1.41000	24.855
143	1.42000	-4.058
144	1.43000	-13.731
145	1.44000	7.302
146	1.45000	6.852
147	1.46000	5.564
148	1.47000	-16.781
149	1.48000	-24.867
150	1.49000	-53.509
151	1.50000	-35.338
152	1.51000	10.669
153	1.52000	53.161
154	1.53000	105.953
155	1.54000	101.867
156	1.55000	82.976
157	1.56000	63.106
158	1.57000	27.918
159	1.58000	-9.902
160	1.59000	-53.145
161	1.60000	-42.599
162	1.61000	-24.122
163	1.62000	-1.708
164	1.63000	24.724
165	1.64000	1.522
166	1.65000	-3.845
167	1.66000	-20.477
168	1.67000	-20.940
169	1.68000	-46.054
170	1.69000	-35.768
171	1.70000	89.270
172	1.71000	-266.990
173	1.72000	216.673
174	1.73000	239.885
175	1.74000	249.463
176	1.75000	192.190
177	1.76000	-177.340
178	1.77000	100.514
179	1.78000	74.584
180	1.79000	-15.282
181	1.80000	-6.127
182	1.81000	-296.760
183	1.82000	213.547
184	1.83000	-10.929
185	1.84000	-42.256
186	1.85000	-143.342
187	1.86000	-328.739
188	1.87000	161.208
189	1.88000	-219.300
190	1.89000	-189.251
191	1.90000	-131.370
192	1.91000	-94.914
193	1.92000	12.170
194	1.93000	35.285
195	1.94000	79.146
196	1.95000	117.331
197	1.96000	125.578
198	1.97000	128.322
199	1.98000	-171.149
200	1.99000	-20.384
201	2.00000	-74.901
202	2.01000	-66.992
203	2.02000	-51.609
204	2.03000	-78.584
205	2.04000	-54.751
206	2.05000	-28.794
207	2.06000	33.025
208	2.07000	84.331
209	2.08000	141.029
210	2.09000	124.689
211	2.10000	-76.428
212	2.11000	-190.268
213	2.12000	-167.530
214	2.13000	-149.439
215	2.14000	-34.165
216	2.15000	68.524
217	2.16000	134.968
218	2.17000	93.216
219	2.18000	2.875
220	2.19000	-149.880
221	2.20000	-251.001
222	2.21000	-144.545
223	2.22000	43.922
224	2.23000	115.286
225	2.24000	95.531
226	2.25000	-46.219
227	2.26000	-162.011
228	2.27000	-279.357
229	2.28000	-336.512
230	2.29000	-330.459
231	2.30000	-433.436
232	2.31000	-585.487
233	2.32000	-686.500
234	2.33000	-466.216
235	2.34000	-151.980
236	2.35000	68.715
237	2.36000	52.663
238	2.37000	-171.534
239	2.38000	-501.874
240	2.39000	-900.914
241	2.40000	-972.944
242	2.41000	-697.285
243	2.42000	-275.277
244	2.43000	302.567
245	2.44000	598.335
246	2.45000	379.454
247	2.46000	-155.803
248	2.47000	-526.980
249	2.48000	-481.260
250	2.49000	-301.508
251	2.50000	170.573
252	2.51000	616.827
253	2.52000	698.048
254	2.53000	597.447
255	2.54000	413.070
256	2.55000	148.180
257	2.56000	84.002
258	2.57000	250.896
259	2.58000	557.449
260	2.59000	529.066
261	2.60000	348.603
262	2.61000	150.090
263	2.62000	27.303
264	2.63000	132.968
265	2.64000	246.341
266	2.65000	218.026
267	2.66000	221.644
268	2.67000	330.842
269	2.68000	300.126
270	2.69000	240.254
271	2.70000	396.110
272	2.71000	435.000
273	2.72000	497.538
274	2.73000	516.875
275	2.74000	303.368
276	2.75000	-46.507
277	2.76000	-187.168
278	2.77000	-100.905
279	2.78000	-168.595
280	2.79000	-103.149
281	2.80000	64.590
282	2.81000	78.887
283	2.82000	230.083
284	2.83000	242.909
285	2.84000	129.687
286	2.85000	55.773
287	2.86000	75.701
288	2.87000	65.218
289	2.88000	13.919
290	2.89000	-21.603
291	2.90000	-74.095
292	2.91000	-64.104
293	2.92000	45.652
294	2.93000	-3.282
295	2.94000	5.889
296	2.95000	-4.998
297	2.96000	-30.657
298	2.97000	-58.713
299	2.98000	-29.917
300	2.99000	-97.285
301	3.00000	-54.741
302	3.01000	-35.061
303	3.02000	-35.465
304	3.03000	-41.652
305	3.04000	42.317
306	3.05000	9.535
307	3.06000	93.391
308	3.07000	168.318
309	3.08000	158.034
310	3.09000	48.290
311	3.10000	50.265
312	3.11000	5.374
313	3.12000	121.836
314	3.13000	544.386
315	3.14000	899.070
316	3.15000	1065.153
317	3.16000	926.145
318	3.17000	490.560
319	3.18000	110.374
320	3.19000	-319.814
321	3.20000	-561.702
322	3.21000	-535.247
323	3.22000	-72.115
324	3.23000	843.084
325	3.24000	1330.595
326	3.25000	1227.207
327	3.26000	620.965
328	3.27000	-260.928
329	3.28000	-999.446
330	3.29000	-1666.227
331	3.30000	-1887.160
332	3.31000	-1731.039
333	3.32000	-1201.207
334	3.33000	-337.920
335	3.34000	202.745
336	3.35000	370.780
337	3.36000	415.536
338	3.37000	205.968
339	3.38000	15.347
340	3.39000	-171.448
341	3.40000	-226.308
342	3.41000	-235.813
343	3.42000	-186.468
344	3.43000	-72.310
345	3.44000	14.415
346	3.45000	35.867
347	3.46000	52.107
348	3.47000	21.330
349	3.48000	5.645
350	3.49000	11.980
351	3.50000	-5.211
352	3.51000	16.645
353	3.52000	35.563
354	3.53000	33.429
355	3.54000	41.408
356	3.55000	21.502
357	3.56000	42.420
358	3.57000	37.152
359	3.58000	29.296
360	3.59000	22.223
361	3.60000	11.708
362	3.61000	8.952
363	3.62000	-10.397
364	3.63000	-22.378
365	3.64000	-45.366
366	3.65000	-16.507
367	3.66000	-11.200
368	3.67000	-0.198
369	3.68000	-1.096
370	3.69000	-27.990
371	3.70000	8.816
372	3.71000	12.102
373	3.72000	-22.681
374	3.73000	-31.198
375	3.74000	-64.482
376	3.75000	-57.581
377	3.76000	-75.828
378	3.77000	-66.510
379	3.78000	-75.961
380	3.79000	-59.387
381	3.80000	-14.710
382	3.81000	-6.920
383	3.82000	-58.045
384	3.83000	-71.849
385	3.84000	-97.143
386	3.85000	-90.506
387	3.86000	-155.805
388	3.87000	-226.365
389	3.88000	-403.969
390	3.89000	-317.590
391	3.90000	-348.371
392	3.91000	-398.257
393	3.92000	-461.693
394	3.93000	-449.510
395	3.94000	-398.595
396	3.95000	-269.871
397	3.96000	-250.872
398	3.97000	-287.625
399	3.98000	-283.345
400	3.99000	-21.462
401	4.00000	129.081
402	4.01000	238.845
403	4.02000	272.754
404	4.03000	288.574
405	4.04000	166.684
406	4.05000	139.309
407	4.06000	25.063
408	4.07000	-108.969
409	4.08000	-161.927
410	4.09000	-127.259
411	4.10000	9.832
412	4.11000	106.965
413	4.12000	188.072
414	4.13000	230.639
415	4.14000	104.779
416	4.15000	127.760
417	4.16000	86.730
418	4.17000	40.707
419	4.18000	-61.683
420	4.19000	63.348
421	4.20000	-21.853
422	4.21000	41.925
423	4.22000	48.092
424	4.23000	92.489
425	4.24000	72.797
426	4.25000	154.337
427	4.26000	157.861
428	4.27000	179.300
429	4.28000	185.773
430	4.29000	306.195
431	4.30000	241.149
432	4.31000	338.873
433	4.32000	225.422
434	4.33000	186.055
435	4.34000	108.753
436	4.35000	78.727
437	4.36000	34.913
438	4.37000	-12.817
439	4.38000	-27.740
440	4.39000	25.805
441	4.40000	98.574
442	4.41000	139.470
443	4.42000	151.802
444	4.43000	215.304
445	4.44000	226.320
446	4.45000	369.273
447	4.46000	324.944
448	4.47000	326.122
449	4.48000	370.277
450	4.49000	385.955
451	4.50000	395.214
452	4.51000	486.117
453	4.52000	478.755
454	4.53000	320.638
455	4.54000	93.584
456	4.55000	-77.577
457	4.56000	-426.852
458	4.57000	-426.165
459	4.58000	-320.111
460	4.59000	-47.640
461	4.60000	276.601
462	4.61000	502.803
463	4.62000	536.123
464	4.63000	405.880
465	4.64000	127.989
466	4.65000	-151.337
467	4.66000	-369.568
468	4.67000	-434.487
469	4.68000	-402.368
470	4.69000	-209.786
471	4.70000	-72.136
472	4.71000	-20.525
473	4.72000	167.303
474	4.73000	159.338
475	4.74000	79.289
476	4.75000	78.321
477	4.76000	72.689
478	4.77000	30.393
479	4.78000	-38.244
480	4.79000	-10.788
481	4.80000	-62.019
482	4.81000	-75.752
483	4.82000	10.128
484	4.83000	-48.826
485	4.84000	-16.902
486	4.85000	3.021
487	4.86000	-47.772
488	4.87000	-95.171
489	4.88000	-172.940
490	4.89000	-143.551
491	4.90000	-197.479
492	4.91000	-134.533
493	4.92000	-115.793
494	4.93000	-129.038
495	4.94000	-144.505
496	4.95000	-183.045
497	4.96000	-238.500
498	4.97000	-263.115
499	4.98000	-244.090
500	4.99000	-203.622
501	5.00000	-151.726
502	5.01000	-67.449
503	5.02000	-74.318
504	5.03000	-84.179
505	5.04000	-69.702
506	5.05000	-20.060
507	5.06000	9.964
508	5.07000	25.722
509	5.08000	28.703
510	5.09000	4.596
511	5.10000	1.280
512	5.11000	-10.346
513	5.12000	-36.079
514	5.13000	-34.856
515	5.14000	-19.590
516	5.15000	4.886
517	5.16000	-11.799
518	5.17000	-2.653
519	5.18000	-28.735
520	5.19000	-74.952
521	5.20000	-56.769
522	5.21000	-42.247
523	5.22000	-43.203
524	5.23000	-27.547
525	5.24000	-26.845
526	5.25000	-26.435
527	5.26000	-33.801
528	5.27000	25.095
529	5.28000	-11.324
530	5.29000	-6.270
531	5.30000	-19.203
532	5.31000	-20.502
533	5.32000	-38.201
534	5.33000	-25.489
535	5.34000	-34.694
536	5.35000	-15.774
537	5.36000	11.763
538	5.37000	53.110
539	5.38000	40.868
540	5.39000	36.931
541	5.40000	16.817
542	5.41000	16.282
543	5.42000	17.375
544	5.43000	43.821
545	5.44000	49.374
546	5.45000	48.517
547	5.46000	26.399
548	5.47000	15.585
549	5.48000	-10.448
550	5.49000	-30.481
551	5.50000	-18.217
552	5.51000	-26.209
553	5.52000	5.801
554	5.53000	12.180
555	5.54000	11.054
556	5.55000	-4.401
557	5.56000	-3.994
558	5.57000	-56.847
559	5.58000	-48.432
560	5.59000	-61.264
561	5.60000	-65.123
562	5.61000	-76.179
563	5.62000	-93.636
564	5.63000	-84.032
565	5.64000	-34.067
566	5.65000	-20.361
567	5.66000	28.579
568	5.67000	4.349
569	5.68000	50.019
570	5.69000	28.679
571	5.70000	47.681
572	5.71000	51.823
573	5.72000	49.761
574	5.73000	82.761
575	5.74000	93.858
576	5.75000	41.921
577	5.76000	41.580
578	5.77000	-13.287
579	5.78000	-55.122
580	5.79000	-90.148
581	5.80000	-88.555
582	5.81000	-76.287
583	5.82000	-18.966
584	5.83000	28.471
585	5.84000	18.952
586	5.85000	29.869
587	5.86000	25.284
588	5.87000	20.704
589	5.88000	13.144
590	5.89000	1.635
591	5.90000	25.784
592	5.91000	2.071
593	5.92000	9.136
594	5.93000	-2.617
595	5.94000	-34.709
596	5.95000	-37.168
597	5.96000	-9.249
598	5.97000	-86.648
599	5.98000	-24.403
600	5.99000	-19.628
601	6.00000	24.834
602	6.01000	-118.972
603	6.02000	-186.733
604	6.03000	-193.202
605	6.04000	-132.485
606	6.05000	-109.682
607	6.06000	-175.615
608	6.07000	-360.187
609	6.08000	-364.473
610	6.09000	-451.682
611	6.10000	-157.158
612	6.11000	-10.461
613	6.12000	242.138
614	6.13000	417.458
615	6.14000	408.379
616	6.15000	305.626
617	6.16000	101.615
618	6.17000	-47.611
619	6.18000	-30.710
620	6.19000	0.571
621	6.20000	247.832
622	6.21000	216.921
623	6.22000	70.905
624	6.23000	-230.227
625	6.24000	-499.428
626	6.25000	-409.105
627	6.26000	-177.796
628	6.27000	81.351
629	6.28000	349.975
630	6.29000	345.885
631	6.30000	228.583
632	6.31000	-69.234
633	6.32000	-292.187
634	6.33000	-361.600
635	6.34000	-236.222
636	6.35000	-13.583
637	6.36000	46.328
638	6.37000	-23.350
639	6.38000	-24.648
640	6.39000	-89.541
641	6.40000	-35.291
642	6.41000	-79.681
643	6.42000	-86.794
644	6.43000	-46.237
645	6.44000	-55.116
646	6.45000	-74.976
647	6.46000	-74.835
648	6.47000	-83.408
649	6.48000	18.642
650	6.49000	43.149
651	6.50000	113.538
652	6.51000	113.895
653	6.52000	-32.991
654	6.53000	-57.553
655	6.54000	-82.546
656	6.55000	-50.614
657	6.56000	66.813
658	6.57000	59.694
659	6.58000	76.519
660	6.59000	104.166
661	6.60000	121.605
662	6.61000	205.215
663	6.62000	176.927
664	6.63000	131.288
665	6.64000	78.273
666	6.65000	-28.614
667	6.66000	-39.339
668	6.67000	-12.241
669	6.68000	-32.737
670	6.69000	48.839
671	6.70000	58.507
672	6.71000	66.982
673	6.72000	-28.180
674	6.73000	-90.017
675	6.74000	2.813
676	6.75000	16.405
677	6.76000	71.260
678	6.77000	132.277
679	6.78000	39.490
680	6.79000	185.811
681	6.80000	226.404
682	6.81000	256.574
683	6.82000	185.762
684	6.83000	253.876
685	6.84000	354.273
686	6.85000	370.880
687	6.86000	374.592
688	6.87000	309.637
689	6.88000	185.973
690	6.89000	214.192
691	6.90000	147.703
692	6.91000	104.577
693	6.92000	-1.605
694	6.93000	-59.146
695	6.94000	-81.650
696	6.95000	-70.271
697	6.96000	85.386
698	6.97000	193.759
699	6.98000	312.022
700	6.99000	389.871
701	7.00000	333.349
702	7.01000	283.420
703	7.02000	165.996
704	7.03000	59.767
705	7.04000	-106.895
706	7.05000	-186.357
707	7.06000	-169.743
708	7.07000	-154.081
709	7.08000	-186.918
710	7.09000	-273.862
711	7.10000	-364.073
712	7.11000	-314.530
713	7.12000	-246.812
714	7.13000	-172.511
715	7.14000	-226.221
716	7.15000	-195.606
717	7.16000	-208.638
718	7.17000	-143.043
719	7.18000	-156.622
720	7.19000	-130.491
721	7.20000	-78.002
722	7.21000	-46.110
723	7.22000	-4.301
724	7.23000	-28.401
725	7.24000	-72.752
726	7.25000	-83.822
727	7.26000	-98.916
728	7.27000	-75.000
729	7.28000	-78.456
730	7.29000	-57.438
731	7.30000	-48.087
732	7.31000	-76.849
733	7.32000	-54.841
734	7.33000	-82.987
735	7.34000	-56.096
736	7.35000	-29.068
737	7.36000	-27.116
738	7.37000	-0.571
739	7.38000	33.157
740	7.39000	38.428
741	7.40000	53.541
742	7.41000	51.322
743	7.42000	88.198
744	7.43000	75.211
745	7.44000	97.531
746	7.45000	99.771
747	7.46000	60.114
748	7.47000	68.384
749	7.48000	64.406
750	7.49000	57.601
751	7.50000	66.685
752	7.51000	46.747
753	7.52000	64.135
754	7.53000	56.637
755	7.54000	63.561
756	7.55000	38.562
757	7.56000	32.632
758	7.57000	29.380
759	7.58000	0.357
760	7.59000	15.185
761	7.60000	-17.656
762	7.61000	-34.687
763	7.62000	-21.239
764	7.63000	22.915
765	7.64000	82.728
766	7.65000	90.030
767	7.66000	88.694
768	7.67000	42.464
769	7.68000	-36.044
770	7.69000	-63.148
771	7.70000	-133.586
772	7.71000	-152.140
773	7.72000	-146.966
774	7.73000	-119.048
775	7.74000	-59.130
776	7.75000	-46.943
777	7.76000	-70.247
778	7.77000	-30.752
779	7.78000	-21.899
780	7.79000	-22.192
781	7.80000	-13.771
782	7.81000	-8.704
783	7.82000	-7.568
784	7.83000	-63.075
785	7.84000	21.844
786	7.85000	-52.102
787	7.86000	6.382
788	7.87000	2.146
789	7.88000	39.529
790	7.89000	49.940
791	7.90000	63.896
792	7.91000	42.716
793	7.92000	-8.809
794	7.93000	-88.357
795	7.94000	-45.673
796	7.95000	-119.145
797	7.96000	-82.442
798	7.97000	-123.607
799	7.98000	-28.413
800	7.99000	-59.262
801	8.00000	-38.447
802	8.01000	-82.618
803	8.02000	-142.444
804	8.03000	-190.293
805	8.04000	-180.694
806	8.05000	-319.884
807	8.06000	-365.034
808	8.07000	-301.728
809	8.08000	-286.533
810	8.09000	-293.966
811	8.10000	-233.012
812	8.11000	-273.972
813	8.12000	-337.685
814	8.13000	-140.576
815	8.14000	-105.168
816	8.15000	-67.991
817	8.16000	-30.026
818	8.17000	-55.603
819	8.18000	-128.095
820	8.19000	-117.806
821	8.20000	-156.093
822	8.21000	-211.462
823	8.22000	-176.129
824	8.23000	102.438
825	8.24000	203.613
826	8.25000	335.573
827	8.26000	257.648
828	8.27000	185.798
829	8.28000	193.654
830	8.29000	114.138
831	8.30000	351.501
832	8.31000	259.786
833	8.32000	301.524
834	8.33000	305.662
835	8.34000	328.459
836	8.35000	227.304
837	8.36000	123.597
838	8.37000	49.270
839	8.38000	42.875
840	8.39000	7.393
841	8.40000	242.620
842	8.41000	53.930
843	8.42000	104.960
844	8.43000	66.305
845	8.44000	86.119
846	8.45000	50.142
847	8.46000	50.549
848	8.47000	58.946
849	8.48000	73.682
850	8.49000	103.874
851	8.50000	145.961
852	8.51000	127.828
853	8.52000	179.373
854	8.53000	252.913
855	8.54000	278.113
856	8.55000	452.465
857	8.56000	624.950
858	8.57000	622.113
859	8.58000	618.547
860	8.59000	509.264
861	8.60000	277.141
862	8.61000	59.987
863	8.62000	-134.909
864	8.63000	-231.610
865	8.64000	-274.805
866	8.65000	-100.290
867	8.66000	73.570
868	8.67000	164.147
869	8.68000	272.918
870	8.69000	226.616
871	8.70000	178.370
872	8.71000	95.212
873	8.72000	-17.707
874	8.73000	-65.148
875	8.74000	-48.249
876	8.75000	-67.120
877	8.76000	-19.537
878	8.77000	16.683
879	8.78000	-13.167
880	8.79000	27.934
881	8.80000	76.951
882	8.81000	78.589
883	8.82000	86.942
884	8.83000	38.978
885	8.84000	40.856
886	8.85000	-7.424
887	8.86000	6.667
888	8.87000	-52.403
889	8.88000	-128.293
890	8.89000	-106.080
891	8.90000	-113.129
892	8.91000	-108.780
893	8.92000	-184.337
894	8.93000	-203.310
895	8.94000	-147.467
896	8.95000	-116.812
897	8.96000	-98.572
898	8.97000	-101.565
899	8.98000	-135.082
900	8.99000	-149.201
901	9.00000	-195.488
902	9.01000	-261.451
903	9.02000	-319.759
904	9.03000	-278.039
905	9.04000	-244.635
906	9.05000	-215.414
907	9.06000	-164.574
908	9.07000	-96.524
909	9.08000	-74.758
910	9.09000	-72.317
911	9.10000	-58.550
912	9.11000	-40.452
913	9.12000	-12.282
914	9.13000	-4.817
915	9.14000	-0.402
916	9.15000	14.737
917	9.16000	27.968
918	9.17000	17.917
919	9.18000	16.347
920	9.19000	9.037
921	9.20000	1.709
922	9.21000	31.026
923	9.22000	17.286
924	9.23000	-15.702
925	9.24000	-19.374
926	9.25000	-16.577
927	9.26000	-52.381
928	9.27000	-44.486
929	9.28000	-65.273
930	9.29000	-46.241
931	9.30000	-52.304
932	9.31000	1.454
933	9.32000	26.786
934	9.33000	46.520
935	9.34000	41.142
936	9.35000	43.414
937	9.36000	11.213
938	9.37000	26.741
939	9.38000	-8.510
940	9.39000	-20.182
941	9.40000	-8.044
942	9.41000	2.601
943	9.42000	29.143
944	9.43000	4.197
945	9.44000	-15.967
946	9.45000	3.423
947	9.46000	-7.935
948	9.47000	15.577
949	9.48000	-32.757
950	9.49000	-51.884
951	9.50000	-49.633
952	9.51000	-74.274
953	9.52000	-45.915
954	9.53000	-63.867
955	9.54000	-45.811
956	9.55000	-40.117
957	9.56000	-31.596
958	9.57000	-13.432
959	9.58000	-42.628
960	9.59000	-18.040
961	9.60000	0.057
962	9.61000	1.982
963	9.62000	40.433
964	9.63000	43.309
965	9.64000	39.336
966	9.65000	35.182
967	9.66000	34.816
968	9.67000	30.468
969	9.68000	-10.923
970	9.69000	-16.633
971	9.70000	-19.186
972	9.71000	-66.202
973	9.72000	-55.343
974	9.73000	-13.537
975	9.74000	-11.303
976	9.75000	6.094
977	9.76000	34.092
978	9.77000	37.164
979	9.78000	14.541
980	9.79000	7.323
981	9.80000	3.423
982	9.81000	-46.453
983	9.82000	-38.008
984	9.83000	-32.876
985	9.84000	-79.461
986	9.85000	-38.003
987	9.86000	-24.095
988	9.87000	14.513
989	9.88000	38.092
990	9.89000	45.515
991	9.90000	82.507
992	9.91000	68.482
993	9.92000	62.299
994	9.93000	54.842
995	9.94000	36.130
996	9.95000	12.802
997	9.96000	-15.144
998	9.97000	-47.707
999	9.98000	-84.887
1000	9.99000	0.000
